id,address_state,application_type,emp_length,employer,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,monthly_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
990430,AZ,INDIVIDUAL,2 years,US Army,B,RENT,11/10/2021,15/04/2021,14/08/2021,Fully Paid,14/09/2021,1214411,car,B5, 36 months,Source Verified,28800,2400,3.96,218.05,12.69,6500,11,7836
710582,FL,INDIVIDUAL,3 years,Mattress Firm,B,RENT,11/03/2021,16/03/2021,13/03/2021,Fully Paid,13/04/2021,903347,car,B4, 36 months,Source Verified,54000,4500,7.09,130.47,10.74,4000,24,4596
999669,CA,INDIVIDUAL,4 years,kohls,B,RENT,11/10/2021,16/05/2021,14/10/2021,Fully Paid,14/11/2021,1225058,car,B4, 36 months,Source Verified,20000,1667,4.74,267.33,12.42,8000,8,9620
882760,CA,INDIVIDUAL,< 1 year,Formula Public Relations,B,RENT,11/09/2021,13/04/2021,13/05/2021,Fully Paid,13/06/2021,1098001,car,B4, 36 months,Source Verified,30000,2500,15.68,66.84,12.42,2000,28,2298
666141,NY,INDIVIDUAL,< 1 year,Frank Felino Architect,B,RENT,11/02/2021,15/02/2021,11/08/2021,Fully Paid,11/09/2021,851664,car,B5, 36 months,Source Verified,36000,3000,18.3,157.4,11.11,4800,15,5051
698460,CA,INDIVIDUAL,< 1 year,W Hotel,B,RENT,11/03/2021,16/02/2021,14/05/2021,Fully Paid,14/06/2021,889906,car,B5, 36 months,Source Verified,36000,3000,11.73,327.91,11.11,10000,11,11996
633453,MN,INDIVIDUAL,4 years,Perkins,B,RENT,10/12/2021,13/02/2021,13/02/2021,Fully Paid,13/03/2021,811539,car,B1, 36 months,Source Verified,10800,900,18.89,79.36,8.88,2500,16,2819
680444,PA,INDIVIDUAL,3 years,Pepsi Bottling Company,B,RENT,11/02/2021,13/11/2021,11/09/2021,Fully Paid,11/10/2021,869249,car,B5, 36 months,Source Verified,74880,6240,21.55,114.77,11.11,3500,24,3683
580245,TX,INDIVIDUAL,4 years,Netjets Aviation Inc.,B,RENT,10/09/2021,15/10/2021,13/05/2021,Fully Paid,13/06/2021,745932,car,B4, 36 months,Source Verified,80000,6667,21.33,247.29,11.49,7500,39,8880
740551,CO,INDIVIDUAL,< 1 year,N W Service Enterprises INC,B,RENT,11/04/2021,16/05/2021,14/05/2021,Fully Paid,14/06/2021,938281,car,B1, 36 months,Source Verified,19200,1600,6.69,161.32,9.99,5000,6,5807
741868,NV,INDIVIDUAL,< 1 year,Titanium Metals Corporation,B,RENT,11/05/2021,13/03/2021,13/03/2021,Fully Paid,13/04/2021,939876,car,B2, 36 months,Source Verified,41600,3467,3.66,260.36,10.59,8000,5,9143
726232,IL,INDIVIDUAL,1 year,Owens Corning,B,RENT,11/04/2021,13/02/2021,13/01/2021,Fully Paid,13/02/2021,921570,car,B4, 36 months,Source Verified,40000,3333,19.29,212.01,10.74,6500,18,7416
1002790,NV,INDIVIDUAL,3 years,Reno iPhone iPod Repair,B,RENT,11/10/2021,14/11/2021,14/11/2021,Fully Paid,14/12/2021,1228866,car,B1, 36 months,Source Verified,30000,2500,9.86,135.35,9.91,4200,32,4872
683909,IL,INDIVIDUAL,< 1 year,Advanced Technology Services,B,RENT,11/02/2021,14/03/2021,14/03/2021,Fully Paid,14/04/2021,873292,car,B3, 36 months,Source Verified,40000,3333,22.74,81.11,10.37,2500,23,2920
669286,TX,INDIVIDUAL,1 year,pizza hut,B,RENT,11/02/2021,15/07/2021,14/02/2021,Fully Paid,14/03/2021,855754,car,B2, 36 months,Source Verified,14400,1200,19.33,96.81,10,3000,14,3485
390193,WI,INDIVIDUAL,3 years,Group Acumen,B,RENT,09/04/2021,16/05/2021,11/05/2021,Fully Paid,11/06/2021,425024,car,B2, 36 months,Source Verified,72000,6000,3.73,312.21,11.26,9500,25,11054
634978,CA,INDIVIDUAL,1 year,Kellwood Company,C,RENT,10/12/2021,14/01/2021,14/01/2021,Fully Paid,14/02/2021,813425,car,C1, 36 months,Source Verified,45000,3750,5.89,333.25,12.23,10000,7,11997
684571,CA,INDIVIDUAL,1 year,TEL EXCEL INC,C,RENT,11/03/2021,16/05/2021,12/04/2021,Fully Paid,12/05/2021,874062,car,C2, 36 months,Source Verified,23766,1981,8.33,60.71,13.06,1800,7,2018
495971,FL,INDIVIDUAL,10+ years,Miami air international,C,RENT,10/03/2021,16/05/2021,13/04/2021,Fully Paid,13/05/2021,635400,car,C5, 36 months,Source Verified,120000,10000,14.47,164.57,14.22,4800,31,5924
882700,CA,INDIVIDUAL,2 years,Seapointe,C,RENT,11/09/2021,14/09/2021,14/10/2021,Fully Paid,14/11/2021,1097946,car,C1, 36 months,Source Verified,19200,1600,7.63,67.87,13.49,2000,3,2443
395663,NY,INDIVIDUAL,2 years,,C,RENT,09/05/2021,15/10/2021,12/05/2021,Fully Paid,12/06/2021,246583,car,C5, 36 months,Source Verified,70000,5833,21.53,238.53,13.79,7000,12,8587
552806,NJ,INDIVIDUAL,4 years,ABM/Cushman Wakefield,C,RENT,10/08/2021,14/01/2021,13/08/2021,Fully Paid,13/09/2021,712316,car,C3, 36 months,Source Verified,107000,8917,7.33,136.68,13.98,4000,12,4921
845342,CA,INDIVIDUAL,9 years,NDS Americas,C,RENT,11/09/2021,16/03/2021,13/09/2021,Fully Paid,13/10/2021,1056532,car,C1, 36 months,Source Verified,170000,14167,16.26,572.72,12.99,17000,14,20160
639770,MA,INDIVIDUAL,2 years,Injured Workers Pharmacy,C,RENT,11/01/2021,11/02/2021,11/02/2021,Fully Paid,11/03/2021,819023,car,C3, 36 months,Source Verified,23000,1917,15.6,261.06,12.98,7750,6,7835
748900,TX,INDIVIDUAL,3 years,M.L. Wisner,C,RENT,11/05/2021,14/05/2021,14/06/2021,Fully Paid,14/07/2021,948037,car,C2, 36 months,Source Verified,57600,4800,11.73,178.99,13.49,5275,11,6443
406896,DC,INDIVIDUAL,1 year,OvS,C,RENT,09/06/2021,10/03/2021,10/03/2021,Fully Paid,10/04/2021,421981,car,C3, 36 months,Source Verified,45150,3763,18.82,607.87,13.16,18000,15,19610
435921,MI,INDIVIDUAL,4 years,"Hi Lex Controls, Inc",C,RENT,09/08/2021,16/05/2021,12/09/2021,Fully Paid,12/10/2021,521210,car,C2, 36 months,Source Verified,39500,3292,1.12,169.01,13.22,5000,9,6084
894548,NY,INDIVIDUAL,8 years,Diocese of Long Island,C,RENT,11/09/2021,16/03/2021,14/02/2021,Fully Paid,14/03/2021,1169145,car,C5, 36 months,Source Verified,50000,4167,9.43,168.66,15.96,4800,17,5940
769097,NY,INDIVIDUAL,< 1 year,Hudson Health Plan,C,RENT,11/05/2021,16/04/2021,14/02/2021,Fully Paid,14/03/2021,970523,car,C1, 36 months,Source Verified,42500,3542,2.74,134.76,12.99,4000,7,4837
773247,VA,INDIVIDUAL,6 years,Ted Britt Ford,C,RENT,11/06/2021,11/11/2021,11/10/2021,Fully Paid,11/11/2021,975272,car,C5, 36 months,Source Verified,30000,2500,7.64,146.07,15.23,4200,5,4406
778066,CA,INDIVIDUAL,< 1 year,Market City Caffe,C,RENT,11/06/2021,16/02/2021,13/03/2021,Fully Paid,13/04/2021,980603,car,C1, 36 months,Source Verified,35000,2917,5.49,67.38,12.99,2000,10,2343
514858,IL,INDIVIDUAL,2 years,Tifanny & Company,C,RENT,10/05/2021,13/05/2021,13/05/2021,Fully Paid,13/06/2021,665527,car,C2, 36 months,Source Verified,70000,5833,13.06,269.96,13.11,8000,12,9719
978779,IL,INDIVIDUAL,< 1 year,"Groupon, Inc",C,RENT,11/10/2021,13/12/2021,13/11/2021,Fully Paid,13/12/2021,1201628,car,C1, 36 months,Source Verified,58000,4833,13.7,288.41,13.49,8500,22,10179
794846,CA,INDIVIDUAL,4 years,Superior Mobile Medics,C,RENT,11/06/2021,16/05/2021,14/07/2021,Fully Paid,14/08/2021,999510,car,C3, 36 months,Source Verified,38400,3200,11.44,119.61,13.99,3500,7,4306
782285,MN,INDIVIDUAL,< 1 year,Sporty's Pub,D,RENT,11/06/2021,14/09/2021,13/03/2021,Fully Paid,13/04/2021,985260,car,D2, 36 months,Source Verified,15000,1250,4.64,178.74,17.19,5000,7,6152
720540,CA,INDIVIDUAL,< 1 year,Adrian Yi,D,RENT,11/04/2021,14/05/2021,14/05/2021,Fully Paid,14/06/2021,915008,car,D3, 36 months,Source Verified,25000,2083,6.24,83.53,15.28,2400,4,3037
736534,AZ,INDIVIDUAL,1 year,Thunderbird Adventist Academy,D,RENT,11/05/2021,15/06/2021,14/05/2021,Fully Paid,14/06/2021,933494,car,D1, 36 months,Source Verified,35000,2917,6.82,137.77,14.54,4000,10,4959
384068,LA,INDIVIDUAL,1 year,Brother Martin High School,D,RENT,09/03/2021,10/08/2021,10/09/2021,Fully Paid,10/10/2021,414807,car,D4, 36 months,Source Verified,33000,2750,11.78,156.12,15.05,4500,31,5203
523530,VA,INDIVIDUAL,4 years,Kroger Co,D,RENT,10/06/2021,15/08/2021,13/06/2021,Fully Paid,13/07/2021,677368,car,D1, 36 months,Source Verified,20800,1733,18.87,110.68,14.84,3200,5,3985
811484,NM,INDIVIDUAL,4 years,FLYNG STAR CAFE,D,RENT,11/07/2021,15/09/2021,13/07/2021,Fully Paid,13/08/2021,1018520,car,D3, 36 months,Source Verified,24000,2000,13.5,177,16.49,5000,10,6194
403941,AZ,INDIVIDUAL,< 1 year,The Art Institute of Phoenix,E,RENT,09/05/2021,13/09/2021,11/06/2021,Fully Paid,11/07/2021,449996,car,E2, 36 months,Source Verified,4800,400,5,84.38,16,2400,5,2970
625156,CA,INDIVIDUAL,10+ years,Great Reunions,D,RENT,10/12/2021,16/05/2021,14/01/2021,Fully Paid,14/02/2021,801192,car,D4, 36 months,Source Verified,23500,1958,2.86,203.37,15.2,5850,5,7340
848888,NC,INDIVIDUAL,2 years,Sierra Nevada Corp,A,MORTGAGE,11/08/2021,11/09/2021,11/09/2021,Fully Paid,11/10/2021,1060562,car,A5, 36 months,Source Verified,86748,7229,10.76,315.63,8.49,10000,10,10071
632430,PA,INDIVIDUAL,10+ years,Harchuck Construction,A,MORTGAGE,10/12/2021,13/12/2021,14/01/2021,Fully Paid,14/02/2021,810176,car,A3, 36 months,Source Verified,32000,2667,10.46,69.39,6.17,2275,19,2498
559528,TX,INDIVIDUAL,3 years,"VENTURE MECHANICAL, INC.",A,MORTGAGE,10/08/2021,15/09/2021,12/11/2021,Fully Paid,12/12/2021,720261,car,A5, 36 months,Source Verified,67500,5625,5.4,93.85,7.88,3000,38,3367
641341,IL,INDIVIDUAL,8 years,Illinois Transport inc.,B,MORTGAGE,11/01/2021,11/10/2021,11/10/2021,Fully Paid,11/11/2021,820949,car,B1, 36 months,Source Verified,81000,6750,0.55,317.44,8.88,10000,35,10580
682833,FL,INDIVIDUAL,4 years,"Kimsey & DeBari, P.A.",C,MORTGAGE,11/03/2021,16/05/2021,12/05/2021,Fully Paid,12/06/2021,872085,car,C5, 36 months,Source Verified,125000,10417,24.19,507.06,14.17,14800,21,16872
1025585,TX,INDIVIDUAL,5 years,US Computer Corp. - Chevron,C,MORTGAGE,11/11/2021,16/05/2021,13/03/2021,Fully Paid,13/04/2021,1254746,car,C2, 36 months,Source Verified,75000,6250,1.84,137.24,14.27,4000,17,4611
635885,OH,INDIVIDUAL,8 years,Madison County Engineers,C,OWN,10/12/2021,14/08/2021,13/04/2021,Fully Paid,13/05/2021,814593,car,C4, 36 months,Source Verified,88000,7333,3.95,203.18,13.35,6000,28,7217
718797,FL,INDIVIDUAL,1 year,bal gas propane,A,RENT,11/04/2021,15/04/2021,13/02/2021,Fully Paid,13/03/2021,913058,car,A5, 36 months,Source Verified,47000,3917,2.02,165.26,7.66,5300,16,5843
793621,MN,INDIVIDUAL,10+ years,Consolidated Container,B,RENT,11/06/2021,15/08/2021,14/07/2021,Fully Paid,14/08/2021,998145,car,B2, 36 months,Source Verified,28800,2400,21,162.73,10.59,5000,7,5858
679780,NV,INDIVIDUAL,1 year,General Moly Inc,B,RENT,11/02/2021,14/03/2021,12/10/2021,Fully Paid,12/11/2021,868413,car,B2, 36 months,Source Verified,54000,4500,16.33,203.29,10,6300,38,7072
389170,OH,INDIVIDUAL,5 years,Mahershalash LLC dba Frullati cafe,A,MORTGAGE,09/04/2021,16/05/2021,10/01/2021,Charged Off,10/02/2021,423147,car,A2, 36 months,Verified,69996,5833,12.62,374.29,7.68,12000,35,3151
558758,CA,INDIVIDUAL,10+ years,LAUSD,B,MORTGAGE,10/08/2021,11/09/2021,11/04/2021,Charged Off,11/05/2021,719246,car,B5, 36 months,Verified,78000,6500,10.29,165.74,11.86,5000,24,2375
706518,GA,INDIVIDUAL,10+ years,Department of the Army,B,MORTGAGE,11/03/2021,13/10/2021,13/05/2021,Charged Off,13/06/2021,898735,car,B1, 36 months,Verified,98100,8175,17.69,224.66,9.63,7000,23,5766
635771,LA,INDIVIDUAL,3 years,,B,MORTGAGE,10/12/2021,16/05/2021,11/11/2021,Charged Off,11/12/2021,814442,car,B4, 36 months,Verified,38000,3167,14.46,145.19,9.99,4500,12,1446
349789,TX,INDIVIDUAL,10+ years,CMC Capitol City Steel,C,MORTGAGE,08/06/2021,10/09/2021,10/03/2021,Charged Off,10/04/2021,351611,car,C5, 36 months,Verified,42000,3500,21.66,166.77,12.29,5000,16,3897
794680,CA,INDIVIDUAL,10+ years,State if Calif,C,MORTGAGE,11/06/2021,16/05/2021,12/04/2021,Charged Off,12/05/2021,999330,car,C5, 36 months,Verified,54902.52,4575,23.08,208.67,15.23,6000,49,1869
356798,PA,INDIVIDUAL,9 years,Citizens Bank,C,MORTGAGE,08/10/2021,10/03/2021,09/10/2021,Charged Off,09/11/2021,362283,car,C5, 36 months,Verified,63000,5250,6.76,219.14,13.04,6500,47,2625
878872,WI,INDIVIDUAL,2 years,RedBrick Health,D,MORTGAGE,11/09/2021,16/05/2021,12/12/2021,Charged Off,12/01/2022,1093649,car,D1, 36 months,Verified,133000,11083,12.03,423.61,16.29,12000,33,6346
386587,NJ,INDIVIDUAL,1 year,Dept of Homeland Security,C,OTHER,09/04/2021,09/11/2021,09/06/2021,Charged Off,09/07/2021,418979,car,C1, 36 months,Verified,37800,3150,10.38,334.67,12.53,10000,24,1098
464399,VA,INDIVIDUAL,2 years,Booz Allen Hamilton,E,OWN,09/12/2021,12/09/2021,12/05/2021,Charged Off,12/06/2021,582056,car,E5, 36 months,Verified,57000,4750,6.84,734.83,17.74,20400,6,20830
472483,GA,INDIVIDUAL,10+ years,Jacob Inc,A,RENT,10/01/2021,11/06/2021,11/02/2021,Charged Off,11/03/2021,596610,car,A1, 36 months,Verified,54000,4500,7,587.1,7.05,19000,4,6337
440154,FL,INDIVIDUAL,2 years,Macy's,A,RENT,09/09/2021,12/01/2021,11/09/2021,Charged Off,11/10/2021,532757,car,A4, 36 months,Verified,20004,1667,8.7,63.23,8.59,2000,6,1401
388538,MD,INDIVIDUAL,2 years,United Health Care,A,RENT,09/04/2021,16/05/2021,10/03/2021,Charged Off,10/04/2021,422066,car,A4, 36 months,Verified,63504,5292,8.35,527.13,9.32,16500,30,5797
857618,CA,INDIVIDUAL,4 years,Farmer Brothers Coffee Co.,A,RENT,11/08/2021,13/09/2021,13/05/2021,Charged Off,13/06/2021,1070102,car,A5, 36 months,Verified,50400,4200,13.57,236.73,8.49,7500,27,4808
437200,IL,INDIVIDUAL,< 1 year,TinWerks Corporation,A,RENT,09/09/2021,16/05/2021,11/04/2021,Charged Off,11/05/2021,524652,car,A5, 36 months,Verified,85000,7083,12.01,305.01,8.94,9600,32,5786
434591,CA,INDIVIDUAL,4 years,GameStop,A,RENT,09/08/2021,16/05/2021,11/09/2021,Charged Off,11/10/2021,518539,car,A5, 36 months,Verified,65000,5417,12.24,127.09,8.94,4000,8,3042
726300,FL,INDIVIDUAL,5 years,jerry leigh,B,RENT,11/04/2021,11/11/2021,11/06/2021,Charged Off,11/07/2021,921650,car,B3, 36 months,Verified,27600,2300,1.74,324.42,10.37,10000,10,762
393966,MO,INDIVIDUAL,4 years,Self Employed,C,RENT,09/04/2021,10/07/2021,10/03/2021,Charged Off,10/04/2021,432319,car,C2, 36 months,Verified,58106,4842,0.23,168.09,12.84,5000,16,1285
844298,TX,INDIVIDUAL,8 years,Army,C,RENT,11/08/2021,13/09/2021,13/04/2021,Charged Off,13/05/2021,1055209,car,C2, 36 months,Verified,45000,3750,21.57,152.69,13.49,4500,19,3194
660819,CA,INDIVIDUAL,7 years,"Nutrimedia, LLC",C,RENT,11/02/2021,12/01/2021,11/08/2021,Charged Off,11/09/2021,845158,car,C2, 36 months,Verified,84000,7000,18.99,337.23,13.06,10000,10,2409
751543,CA,INDIVIDUAL,4 years,In Home Support Services,D,RENT,11/05/2021,12/10/2021,12/05/2021,Charged Off,12/06/2021,950992,car,D5, 36 months,Verified,9600,800,9.75,105.9,17.49,2950,4,1375
580279,OK,INDIVIDUAL,1 year,MSCI Inc,A,MORTGAGE,10/10/2021,12/12/2021,12/11/2021,Fully Paid,12/12/2021,745977,car,A5, 36 months,Verified,43000,3583,8.6,125.13,7.88,4000,13,4452
979183,SC,INDIVIDUAL,10+ years,american pure spring water,A,MORTGAGE,11/10/2021,16/03/2021,14/10/2021,Fully Paid,14/11/2021,1202046,car,A1, 36 months,Verified,96000,8000,11.69,213.05,6.03,7000,21,7670
868411,WI,INDIVIDUAL,10+ years,M&I Bank,A,MORTGAGE,11/09/2021,13/07/2021,13/02/2021,Fully Paid,13/03/2021,1082191,car,A1, 36 months,Verified,105000,8750,6.47,331.76,5.42,11000,22,11668
668490,LA,INDIVIDUAL,10+ years,AT&T,A,MORTGAGE,11/02/2021,16/05/2021,12/02/2021,Fully Paid,12/03/2021,854716,car,A1, 36 months,Verified,61200,5100,1.18,156.84,5.42,5200,25,5441
714529,NJ,INDIVIDUAL,10+ years,New York City Transit Authority,A,MORTGAGE,11/04/2021,14/04/2021,14/04/2021,Fully Paid,14/05/2021,907955,car,A2, 36 months,Verified,112200,9350,0.71,206.23,5.79,6800,8,7424
782049,OH,INDIVIDUAL,10+ years,u.s. postal service,A,MORTGAGE,11/06/2021,14/06/2021,14/06/2021,Fully Paid,14/07/2021,984985,car,A2, 36 months,Verified,55530,4628,17.5,98.26,6.62,3200,16,3537
617670,KY,INDIVIDUAL,10+ years,Kmart pharmacy,A,MORTGAGE,10/11/2021,16/05/2021,13/02/2021,Fully Paid,13/03/2021,791861,car,A3, 36 months,Verified,110000,9167,2.4,228.75,6.17,7500,16,8173
984383,MO,INDIVIDUAL,10+ years,DST Output,A,MORTGAGE,11/10/2021,13/10/2021,13/10/2021,Fully Paid,13/11/2021,1207974,car,A4, 36 months,Verified,74000,6167,0.89,156.46,7.9,5000,14,5477
435798,FL,INDIVIDUAL,10+ years,State Of Florida,A,MORTGAGE,09/08/2021,12/03/2021,12/04/2021,Fully Paid,12/05/2021,520996,car,A4, 36 months,Verified,116004,9667,0.89,214.16,8.59,6775,12,7671
847761,CA,INDIVIDUAL,10+ years,DW McCasland,A,MORTGAGE,11/08/2021,12/12/2021,12/12/2021,Fully Paid,12/01/2022,1039056,car,A5, 36 months,Verified,87600,7300,16.84,473.45,8.49,15000,32,16376
296737,MN,INDIVIDUAL,2 years,Wackenhut,A,MORTGAGE,11/05/2021,16/05/2021,14/03/2021,Fully Paid,14/04/2021,296734,car,A4, 36 months,Verified,42000,3500,0.71,311.02,7.49,10000,18,11185
877452,NY,INDIVIDUAL,3 years,lowes home center,A,MORTGAGE,11/09/2021,16/05/2021,11/10/2021,Fully Paid,11/11/2021,1092174,car,A1, 36 months,Verified,53000,4417,7.02,85.22,6.03,2800,27,2814
821606,GA,INDIVIDUAL,4 years,University of Georgia,A,MORTGAGE,11/07/2021,14/04/2021,14/04/2021,Fully Paid,14/05/2021,1029968,car,A1, 36 months,Verified,49200,4100,20.76,75.4,5.42,2500,17,2711
685536,IL,INDIVIDUAL,4 years,spins,A,MORTGAGE,11/03/2021,16/05/2021,14/01/2021,Fully Paid,14/02/2021,875193,car,A4, 36 months,Verified,115600,9633,10.43,307.78,7.29,9925,32,11075
757895,NV,INDIVIDUAL,5 years,Hall Jaffe and Clayton,A,MORTGAGE,11/05/2021,11/12/2021,12/01/2021,Fully Paid,12/02/2021,957991,car,A1, 36 months,Verified,130000,10833,4.47,90.48,5.42,3000,36,3088
658407,CA,INDIVIDUAL,5 years,Pellenc America Inc.,A,MORTGAGE,11/01/2021,14/02/2021,14/02/2021,Fully Paid,14/03/2021,842051,car,A2, 36 months,Verified,90000,7500,0.84,303.27,5.79,10000,15,10918
627653,OR,INDIVIDUAL,7 years,Salem Keizer Public Schools,A,MORTGAGE,10/12/2021,13/12/2021,13/12/2021,Fully Paid,13/01/2022,804314,car,A3, 36 months,Verified,75000,6250,1.01,186.81,6.17,6125,25,6726
516194,GA,INDIVIDUAL,8 years,CH Bakers,A,MORTGAGE,10/05/2021,16/05/2021,13/05/2021,Fully Paid,13/06/2021,667153,car,A3, 36 months,Verified,56902,4742,14.76,371.3,7.14,12000,20,13368
657408,CA,INDIVIDUAL,8 years,ThyssenKrupt Elevators Americas,A,MORTGAGE,11/01/2021,14/02/2021,14/02/2021,Fully Paid,14/03/2021,840752,car,A4, 36 months,Verified,150000,12500,12.68,93.03,7.29,3000,36,3350
973976,FL,INDIVIDUAL,8 years,Lockheed Martin,A,MORTGAGE,11/10/2021,16/01/2021,14/02/2021,Fully Paid,14/03/2021,1196023,car,A5, 36 months,Verified,54000,4500,15.82,120.67,8.9,3800,28,4313
738407,AL,INDIVIDUAL,10+ years,US Postal Service,A,MORTGAGE,11/04/2021,16/05/2021,14/01/2021,Fully Paid,14/02/2021,935771,car,A2, 36 months,Verified,63600,5300,7.13,75.06,5.79,2475,36,2689
526353,OR,INDIVIDUAL,10+ years,UPS,A,MORTGAGE,10/06/2021,15/05/2021,11/07/2021,Fully Paid,11/08/2021,680916,car,A3, 36 months,Verified,65000,5417,9.03,185.65,7.14,6000,14,6393
970995,LA,INDIVIDUAL,10+ years,Walmart Distribution Center,A,MORTGAGE,11/10/2021,13/06/2021,13/06/2021,Fully Paid,13/07/2021,1192491,car,A5, 36 months,Verified,76000,6333,23.35,190.52,8.9,6000,38,6675
751072,NJ,INDIVIDUAL,10+ years,Verizon,A,MORTGAGE,11/05/2021,16/05/2021,12/12/2021,Fully Paid,12/01/2022,950481,car,A5, 36 months,Verified,130000,10833,15.99,309.32,8.49,9800,39,10815
420464,KS,INDIVIDUAL,2 years,GBA,A,MORTGAGE,09/06/2021,13/02/2021,12/07/2021,Fully Paid,12/08/2021,493768,car,A5, 36 months,Verified,52700,4392,21.81,160.48,9.63,5000,11,5777
610259,FL,INDIVIDUAL,2 years,Sears,A,MORTGAGE,10/11/2021,16/05/2021,13/12/2021,Fully Paid,13/01/2022,782655,car,A5, 36 months,Verified,78000,6500,14.54,185.02,6.91,6000,48,6661
979654,NC,INDIVIDUAL,7 years,Lowe's Home Improvement,A,MORTGAGE,11/10/2021,14/03/2021,14/03/2021,Fully Paid,14/04/2021,1202812,car,A5, 36 months,Verified,31776,2648,18.28,190.52,8.9,6000,8,6809
819494,CA,INDIVIDUAL,8 years,Valero Energy Corp.,A,MORTGAGE,11/07/2021,15/08/2021,14/08/2021,Fully Paid,14/09/2021,1027615,car,A2, 36 months,Verified,96000,8000,1.48,334.6,5.99,11000,26,12045
815183,FL,INDIVIDUAL,10+ years,South Lake Hospital,A,MORTGAGE,11/07/2021,14/02/2021,14/03/2021,Fully Paid,14/04/2021,1022784,car,A3, 36 months,Verified,65000,5417,15.21,246.99,6.99,8000,21,8870
970733,NY,INDIVIDUAL,5 years,,A,MORTGAGE,11/10/2021,16/04/2021,14/10/2021,Fully Paid,14/11/2021,1192419,car,A3, 36 months,Verified,240000,20000,5.72,261.34,7.51,8400,28,9408
696203,NY,INDIVIDUAL,3 years,NYC trasit,A,MORTGAGE,11/03/2021,12/10/2021,12/10/2021,Fully Paid,12/11/2021,887346,car,A3, 36 months,Verified,65000,5417,16.25,154.21,6.92,5000,18,5302
1016736,OH,INDIVIDUAL,10+ years,continental airlines,A,MORTGAGE,11/11/2021,14/12/2021,15/01/2021,Fully Paid,15/02/2021,1244663,car,A1, 36 months,Verified,80000,6667,10.77,258.71,6.03,8500,47,9328
676417,FL,INDIVIDUAL,2 years,The Palace Renaissance Royale,A,MORTGAGE,11/02/2021,14/06/2021,14/03/2021,Fully Paid,14/04/2021,864401,car,A1, 36 months,Verified,16000,1333,8.1,219.42,5.42,7275,26,7899
854197,MO,INDIVIDUAL,2 years,One Source Risk Management,A,MORTGAGE,11/08/2021,14/09/2021,14/09/2021,Fully Paid,14/10/2021,1066430,car,A1, 36 months,Verified,200000,16667,3.93,180.96,5.42,6000,34,6515
635024,TX,INDIVIDUAL,2 years,Tech Data Corporation,A,MORTGAGE,10/12/2021,15/02/2021,12/11/2021,Fully Paid,12/12/2021,813477,car,A2, 36 months,Verified,75000,6250,10.75,121.31,5.79,4000,36,4307
391892,CT,INDIVIDUAL,3 years,PricewaterhouseCoopers LLP,A,MORTGAGE,09/04/2021,11/08/2021,11/07/2021,Fully Paid,11/08/2021,428366,car,A1, 36 months,Verified,117500,9792,8.61,543.3,7.37,17500,28,19412
540829,CT,INDIVIDUAL,9 years,The Hartford,A,MORTGAGE,10/07/2021,14/11/2021,13/07/2021,Fully Paid,13/08/2021,698199,car,A1, 36 months,Verified,68000,5667,13.92,107.1,6.39,3500,21,3856
612380,NC,INDIVIDUAL,< 1 year,Wells Fargo (TekSystems),A,MORTGAGE,10/11/2021,13/11/2021,13/12/2021,Fully Paid,13/01/2022,785253,car,A1, 36 months,Verified,84000,7000,4.66,268.43,5.42,12000,23,9664
806665,OR,INDIVIDUAL,10+ years,UPS,B,MORTGAGE,11/07/2021,15/05/2021,14/04/2021,Fully Paid,14/05/2021,1012870,car,B4, 36 months,Verified,69900,5825,17.01,593.49,11.49,18000,15,21310
691483,FL,INDIVIDUAL,3 years,"American Safety Council, Inc",B,MORTGAGE,11/03/2021,14/03/2021,14/03/2021,Fully Paid,14/04/2021,882064,car,B5, 36 months,Verified,50000,4167,5.11,196.75,11.11,6000,5,7083
1018254,WA,INDIVIDUAL,5 years,Safeway,B,MORTGAGE,11/11/2021,16/05/2021,13/09/2021,Fully Paid,13/10/2021,1246503,car,B2, 36 months,Verified,122400,10200,24.02,221.5,10.65,6800,37,7777
597573,CA,INDIVIDUAL,9 years,City of Manhattan Beach,B,MORTGAGE,10/10/2021,13/10/2021,13/11/2021,Fully Paid,13/12/2021,767026,car,B1, 36 months,Verified,85000,7083,7.86,648.92,10.38,20000,31,23363
384951,AL,INDIVIDUAL,1 year,Butler International,B,MORTGAGE,09/03/2021,12/03/2021,12/04/2021,Fully Paid,12/05/2021,416398,car,B1, 36 months,Verified,81204,6767,0.15,297.7,10.95,9100,17,10717
818350,CA,INDIVIDUAL,5 years,Coachella Valley Unified School District,B,MORTGAGE,11/07/2021,12/10/2021,12/10/2021,Fully Paid,12/11/2021,1026273,car,B3, 36 months,Verified,63000,5250,23.9,242.24,10.99,7400,28,8242
420049,CA,INDIVIDUAL,10+ years,"Law Firm with offices NY, LA, DC and overseas",B,MORTGAGE,09/06/2021,15/05/2021,12/04/2021,Fully Paid,12/05/2021,493089,car,B3, 36 months,Verified,300000,25000,6.93,660.27,11.58,20000,38,23732
622529,FL,INDIVIDUAL,4 years,TSA,B,MORTGAGE,10/12/2021,16/05/2021,13/12/2021,Fully Paid,13/01/2022,797838,car,B1, 36 months,Verified,40000,3333,16.62,111.11,8.88,3500,26,4000
